filename,track_id,genre,lyrics
042046.wav,42046,Hip-Hop,"I'm not gonna do anything, class the right one I'm gonna do nothing, I'm gonna do nothing You know that shit's your sister I'm gonna do nothing, I'm gonna do nothing I'm gonna do nothing, I'm gonna do nothing I'm gonna score a fucking with them My Kuwait didn't cheat, right a little I'm gonna let me get a little cold with Marcus Who's up all right up with a glass for the heart? I'm tired so I'm out with you If you're a fighter, then I'm perfect When I'm sitting on the lip, but I get what I get"
042048.wav,42048,Pop,Anything to anyone To anyone What happened to my love? If this perfume I can't get it back Why if I could I can't do it to you again I can't control you again
042119.wav,42119,Experimental,"I was calling the C.V. guys had those new radiated shower heads in your hardware department. Let's go see the céréor shots here. 2018 shower heads? Yeah, they' thinking we gon.."
042126.wav,42126,Experimental,"Um, the church phone. Um, wait, just a minute. Just a minute, let me see if he's asleep. Because I think he did well at talk to you. So just a minute or so. He's coming. Hello. Hey, uh, this is Vincent."
042129.wav,42129,Experimental,[Instrumental]
042135.wav,42135,Experimental,[Instrumental]
042138.wav,42138,Experimental,Charles captured my soul. Who I could really hear was the end of the piece.
042139.wav,42139,Experimental,"I kept my eyes closed, listening to bebop rain in London's small hours."
042141.wav,42141,Experimental,"... Think tobacco smoke, drifting low in the blue's bar. The audience lost."
042146.wav,42146,Experimental,[Instrumental]
042234.wav,42234,International,[Instrumental]
042235.wav,42235,International,"to this year. 26. Okay, 26. So I might, I'm miscounted. So it's the 20s of the anniversary of the Golden Festival, which is a two-night event. It's been out in various places, but this year it's moving right in the kind of core of our audience. It was kind of exciting and a lot of our friends in Brooklyn. Yes, indeed. Grand Prospect, Paul. Grand Prospect Hall, which is I consider a five-star catering hall, and it's got rooms all over the place. We were going to be using four of them for stages, and one of them for eating."
042236.wav,42236,International,[Instrumental]
042238.wav,42238,International,"Carry on, moo conversation."
042240.wav,42240,International,[Instrumental]
042241.wav,42241,International,[Instrumental]
042243.wav,42243,International,[Instrumental]
042245.wav,42245,International,down to me.
042247.wav,42247,International,Ok Abbawana
042310.wav,42310,Rock,[Instrumental]
042372.wav,42372,Electronic,[Instrumental]
042373.wav,42373,Electronic,[Instrumental]
042374.wav,42374,Electronic,[Instrumental]
042375.wav,42375,Electronic,c4 CING car IT Looks nice
042376.wav,42376,Electronic,Dis�חנוmuscular 140Hz Üstarrial Enigma Refrigerate Presyn
042377.wav,42377,Electronic,[Instrumental]
042442.wav,42442,Rock,[Instrumental]
042463.wav,42463,Folk,Play with the girls I've given And I keep on thinking I've been memory the dice And I'm still watching From a goodbye
042475.wav,42475,Rock,"I am, I'm there for my will as you walk again Fida, why's up my soul? Show me that people need some control Fida, why's up my soul? Show me that they need all the lives Fida, why's up my soul? Fida, why's up my soul?"
042648.wav,42648,Folk,"I'll keep her in my mind. She's all I have to find. I have a so strong love. She can so fair with the song. Oh, no, no. She won't do things. She won't."
042659.wav,42659,Folk,"You and I, we bear the sorrows of the world, which is a lot still up that hill."
042751.wav,42751,Pop,[Instrumental]
042761.wav,42761,Rock,Wrong place baby
042789.wav,42789,Rock,[Instrumental]
042844.wav,42844,Rock,"O 28, final, quick and off i wanna play I'm not gonna lie And your win !! Say"
042851.wav,42851,Rock,"I'm not doing anything myself. I'm just of this Charles Manson, but I will mean because when I got on a parent's, I found some, I'd like to seek you, which is like a, like a shirt and some white jeans and a long-haired wig. So I have that on and then I drew a slot because in between my eyes, with and I'm Charles Manson, so I will."
042911.wav,42911,Pop,[Instrumental]
042914.wav,42914,Pop,[Instrumental]
042915.wav,42915,Pop,Xingmean Xingmean Xiaoqing
042966.wav,42966,Experimental,they fold the wooden piece to the幹ano山 spine funds deeds socio large discussion economy healing
042984.wav,42984,Experimental,"Elis. La La La UK. La Lula La horn F olvente Laieves Female son, you silly fellow La Lula O""] Le Lula docs Le Lula docs Dele Lula da Mores Le Lula docs Thanks for watching!"
043016.wav,43016,International,"for New York, H-H-T-M music.com. Find out where else they're playing, check out other recordings, maybe I'll play something from one of their interesting collaborations to go out. Thanks so much to Jason's T-Gle, multitasking Jason's T-Gle. We answered my initial email while he was doing his show, which is, and he's also in charge of our free music archive, and also a special thanks to Bruce from H-R-Pak in WeHawkinHRPAC.org, who are due to UBS H-H-M series that will..."
043018.wav,43018,International,So now let's sing pobid man进of tteokbokki D.I.T
043019.wav,43019,International,swore about it and try to improvise together in the place made of our ancient songs and this make it our feels deep and thinking deep about our culture and I see another generation also like in these music and the youngest people and play our traditional instruments and singing our ancient song goes yeah it's really great and you guys
043020.wav,43020,International,transplant equilibriumランス輕量冒険砲
043021.wav,43021,International,"To reach, it's how we play like 10 years ago, we have one kind of position in the music. Now this I think is where everybody played deeply, feel it deeply, and with new members, it's the radical who play these with different instruments, improvise, and we are starting to improvise now, it's together, it's very important for our music. Why we have recorded ancient songs all songs, just in the kind of feeling."
043022.wav,43022,International,[Instrumental]
043023.wav,43023,International,"in early show 7 p.m. and also touring all around so check out the schedule at hht music.com. I also have links on the playlist page tonight to the FMU.org. One more two. The first and greatest two of the traditional band life here in the studio. And what do you guys want to play next? How did it look? I think it's our father of this group, our oldest man singing."
043024.wav,43024,International,[Instrumental]
043025.wav,43025,International,"And that of course, that's much lower tone than the cigarette. There's different kinds as people know different types of throat singing voices. And what do you want to do next? Next we are pleased to share a whole song about the horse, legend of songs about the horses, very ancient songs also from the 17th century old song. Horses is very important in Tuba, in fact if you."
043026.wav,43026,International,[Instrumental]
043027.wav,43027,International,"This dodge pulleweer also eagle, some play this song with Gitter and also a little bit back walk out, his my name is Sayan Bapa and from my right it's sit. Our founder of this group, all this man, our leader of voice, his singer, best singer and to a and hip-rails eagle, dodge pulleweer, like my instruments, a kayak ball hollick and also"
043028.wav,43028,International,Allire flag проблемы ос
043029.wav,43029,International,"Oh, and put it so so forced to ring since horses here are bow and string so also from horses here. And to this eagle we are play with free or fast play with eagle, keep with the position. Yeah, that was wild. Who knew or two? Again, don't miss them at Joe's pub Saturday the 29th January. Can I do one more song for us? What do you want to close out? If lour medications needed to cope well, incessantly due to injury in systemic injury On the left is our army significantly Don't use your muscles. Not to use violence the most of all."
043030.wav,43030,International,"Every scale, aynı zedek Olda bak biz, şerefiz Olda bak biz, şerefiz Olda, bizi, yoradan da Olda, biz, kere, aynı zedek Olda, bizi yoradan da Olda, biz kere, aynı zedek"
043063.wav,43063,Experimental,[Instrumental]
043172.wav,43172,International,அதுவத் நலம் திடலாவேயில் இரவிலாம் பாதிலாவேண்டுக்கும் இரவிலாம் திடலாவேண்டும் பின்யாவேண்டும் பின்னாதுக்கொள்ள ஐயா துக்கும் சங்க்கிமும் அம்ம்முமீழும் அடிஞை விடக்கும் வைத்தில் என்று kind் மிறுவன் ஒரு டோல் துக்கு முன் மாது திடல் ஊோல்
043173.wav,43173,International,..sallaju bha jee vimere saadea harya vimun lari kadadu mere hattu nu.. ..tannandi arishimantatangakadu padetagamere veseo hatha valinatun nu.. ..bale no bakar sarasuttang isharika bah chukka jale vangya ga daay.. ..the feeling alley adeturiya.. ..the feeling alley adeturiya.. ..mere gori gori..
043516.wav,43516,International,[Instrumental]
043517.wav,43517,International,[Instrumental]
043518.wav,43518,International,The 8th day... To celebrate the 70th day...
043519.wav,43519,International,[Instrumental]
043520.wav,43520,International,[Instrumental]
043521.wav,43521,International,[Instrumental]
043533.wav,43533,International,[Instrumental]
043534.wav,43534,International,Getting drunk
043535.wav,43535,International,[Instrumental]
043536.wav,43536,International,[Instrumental]
043585.wav,43585,International,[Instrumental]
043586.wav,43586,International,[Instrumental]
043587.wav,43587,International,Αχούλα της άμενος με καμ defects δυνανόλο με π代λασσού��enden. Για ο wszystko να θέρε 100εμαντε 24~~ Υ害 Αγλάου σούρρο να μιλάν enter
043588.wav,43588,International,Si hára Sinaigy s услapzakíyas nets았úlottor Nedéletznó... Elpűly van nap� cselomm fog DETN KÈ Jöjlös kídámrison Slash The Noble 민os
043589.wav,43589,International,또 볼َّKn까지 버hen
043590.wav,43590,International,[Instrumental]
043592.wav,43592,International,Sh се… Waka je stehre – Wok folk Playing Shutati Big brother! Let me taste Whaaaaaki dunie Ling conex G Miami Not like we'dven The g� in land What we say Wait! What we say What we say
043593.wav,43593,International,"Republican Indian Dollar Town our AmericaYou know the story... A以前, an adult... Halley Uа I don't lack of theirknow-"
043594.wav,43594,International,"box of life and colors and religion can share their music and culture in harmony. Actually, the next song is a love song and it is dedicated to all my Gipsy brothers and sister, subjective to force the deportation by President Sarquanzi. This is what has become of the stand-off of the French Revolution."
043595.wav,43595,International,"We're gonna walk away You know why you need a love Why you need no work, ain't you right And why you today we are We're going to do that tonight We're gonna walk away We're gonna walk away We're gonna watch you today we're gonna We're going to do that tonight We're gonna walk away"
043596.wav,43596,International,[Instrumental]
043598.wav,43598,International,Sub by Pixelaria
